#Data Set Export - GWL.NAVD88.Daily@007495,,,,,
Timestamp (UTC),Value (Feet),Grade Code,Approval Level,Interpolation Type,Event Timestamp
2013-07-30 00:00:00,7.46739583333333,41,650,8,
2013-07-31 00:00:00,7.34538194444444,41,650,8,
2013-08-01 00:00:00,7.21677083333333,41,650,8,
2013-08-02 00:00:00,7.10270833333333,41,650,8,
2013-08-03 00:00:00,7.02104166666667,41,650,8,
2013-08-04 00:00:00,6.939375,41,650,8,
2013-08-05 00:00:00,6.85753472222222,41,650,8,
2013-08-06 00:00:00,6.74895833333333,41,650,8,
2013-08-07 00:00:00,6.6771875,41,650,8,
2013-08-08 00:00:00,6.65951388888889,41,650,8,
2013-08-09 00:00:00,6.63815972222222,41,650,8,
2013-08-10 00:00:00,6.56145833333333,41,650,8,
2013-08-11 00:00:00,6.46607638888889,41,650,8,
2013-08-12 00:00:00,6.37454861111111,41,650,8,
2013-08-13 00:00:00,6.28475694444444,41,650,8,
2013-08-14 00:00:00,6.21048611111111,41,650,8,
2013-08-15 00:00:00,6.16920138888889,41,650,8,
